Date	Open	High	Low	Close	Volume	Vol2	MA1	MA2	MA3	MA4	MA5	MA6
2014/05/23	1356.88	1370.25	1342.25	1369.29	2650655.00	3730868992	1354.854	1366.298	1380.599	1411.205	1446.36	1507.414
2014/05/26	1377.32	1382.69	1364.50	1375.90	2797022.00	4277605120	1362.44	1363.972	1378.186	1407.224	1443.072	1505.99
2014/05/27	1373.93	1383.39	1368.63	1371.67	2184405.00	2935652608	1367.174	1362.19	1377.042	1403.773	1439.984	1504.167
2014/05/28	1374.13	1413.96	1368.21	1410.73	4109068.00	5790621696	1376.42	1364.562	1379.491	1401.381	1437.279	1502.507
2014/05/29	1416.78	1417.69	1390.66	1394.68	2834765.00	4254878464	1384.454	1368.092	1379.975	1398.679	1433.912	1500.672
2014/05/30	1391.58	1407.28	1383.96	1399.77	2401983.00	3813504768	1390.55	1372.702	1380.098	1396.245	1431.268	1499.5
2014/06/03	1401.43	1411.14	1397.94	1399.19	2375843.00	3417676544	1395.208	1378.824	1379.575	1393.465	1428.776	1498.117
2014/06/04	1396.15	1396.60	1367.12	1380.80	1852018.00	2629439744	1397.034	1382.104	1377.117	1390.071	1426.389	1496.37
2014/06/05	1377.63	1390.44	1369.82	1389.92	2314357.00	3063544320	1392.872	1384.646	1376.548	1387.375	1424.366	1494.873
2014/06/06	1389.81	1403.71	1379.96	1385.88	2129135.00	3149822976	1391.112	1387.783	1376.699	1385.314	1423.251	1493.51
2014/06/09	1383.20	1386.76	1361.16	1362.53	2032484.00	3256396032	1383.664	1387.107	1376.703	1382.769	1421.49	1491.818
2014/06/10	1363.93	1394.90	1362.47	1393.74	2754607.00	4248446720	1382.574	1388.891	1376.432	1381.754	1420.292	1490.377
2014/06/11	1389.79	1400.00	1385.91	1396.05	2256366.00	3455506944	1385.624	1391.329	1376.76	1381.804	1418.802	1489.135
2014/06/12	1392.07	1394.81	1382.83	1391.82	2103306.00	3297357568	1386.004	1389.438	1377	1382.807	1417.183	1487.666
2014/06/13	1390.33	1412.07	1385.18	1407.25	3176695.00	4632212992	1390.278	1390.695	1379.394	1383.548	1415.477	1486.304
2014/06/16	1408.35	1422.94	1403.95	1418.80	4399294.00	6144483840	1401.532	1392.598	1382.65	1384.265	1413.878	1485.27
2014/06/17	1418.25	1418.52	1408.65	1410.14	4802401.00	6621330432	1404.812	1393.693	1386.259	1384.281	1412.731	1484.223
2014/06/18	1410.44	1420.29	1405.74	1412.47	5034618.00	6389035008	1408.096	1396.86	1389.482	1383.698	1412.476	1483.149
2014/06/19	1409.05	1412.39	1356.32	1366.54	4585238.00	5720587264	1403.04	1394.522	1389.584	1382.54	1410.965	1481.802
2014/06/20	1364.39	1384.26	1362.74	1380.80	4932241.00	4404020736	1397.75	1394.014	1390.899	1382.471	1409.83	1480.797
2014/06/23	1383.99	1397.48	1381.56	1385.20	3063380.00	4082071296	1391.03	1396.281	1391.694	1383.229	1408.725	1479.926
2014/06/24	1382.39	1390.32	1380.01	1389.20	2851076.00	3888627456	1386.842	1395.827	1392.359	1382.897	1407.453	1478.854
2014/06/25	1389.59	1389.59	1374.04	1379.29	2416704.00	3430524160	1380.206	1394.151	1392.74	1382.557	1406.628	1477.396
2014/06/26	1381.32	1399.51	1381.32	1399.41	3254745.00	5149711360	1386.78	1394.91	1392.174	1382.97	1406.785	1476.458
2014/06/27	1398.55	1406.12	1392.64	1398.15	3068554.00	4605188608	1390.25	1394	1392.348	1384.262	1406.849	1475.227
2014/06/30	1398.78	1417.71	1391.99	1417.59	4032376.00	6098241024	1396.728	1393.879	1393.239	1386.393	1406.859	1474.183
2014/07/01	1418.65	1444.36	1415.61	1443.55	5044042.00	8083335168	1407.598	1397.22	1395.457	1389.912	1407.297	1473.324
2014/07/02	1446.44	1449.05	1429.98	1445.40	4794181.00	7042744320	1420.82	1400.513	1398.687	1393.159	1407.584	1472.219
2014/07/03	1443.25	1447.32	1437.20	1440.75	3857467.00	5857491968	1429.088	1407.934	1401.228	1395.701	1407.307	1470.95
2014/07/04	1440.52	1443.53	1431.02	1435.46	3832329.00	5683587584	1436.55	1413.4	1403.707	1398.399	1406.727	1469.959
2014/07/07	1433.51	1435.10	1410.32	1417.36	3530214.00	5272435712	1436.504	1416.616	1406.448	1400.001	1405.603	1468.798
2014/07/08	1415.74	1424.86	1409.98	1424.44	3749014.00	4960929280	1432.682	1420.14	1407.984	1401.619	1404.422	1467.619
2014/07/09	1419.32	1419.32	1384.82	1385.67	4467131.00	7014455296	1420.736	1420.778	1407.464	1402.086	1402.929	1466.281
2014/07/10	1383.32	1387.94	1358.98	1363.05	4990581.00	7319235584	1405.196	1417.142	1406.026	1400.497	1400.939	1465.037
2014/07/11	1361.54	1368.84	1355.80	1360.69	4076609.00	5644948992	1390.242	1413.396	1403.698	1399.364	1399.021	1463.918
2014/07/14	1362.97	1377.07	1357.09	1376.79	4435714.00	6181434880	1382.128	1409.316	1401.598	1398.598	1397.421	1462.767
2014/07/15	1380.23	1385.26	1368.46	1376.01	4526658.00	6048214016	1372.442	1402.562	1399.891	1397.825	1395.645	1461.277
2014/07/16	1375.26	1377.53	1354.11	1362.38	3374956.00	4305090560	1367.784	1394.26	1397.386	1397.211	1393.641	1459.844
2014/07/17	1362.36	1363.84	1341.46	1350.47	3311334.00	4074589184	1365.268	1385.232	1396.583	1395.896	1391.635	1458.496
2014/07/18	1344.75	1354.70	1336.73	1341.68	3163336.00	4112983552	1361.466	1375.854	1394.627	1394.423	1389.868	1457.221
2014/07/21	1346.36	1359.06	1345.55	1358.43	3298343.00	5013349376	1357.794	1369.961	1393.288	1394.286	1388.527	1455.896
2014/07/22	1355.14	1367.87	1350.24	1366.54	3699267.00	5026318848	1355.9	1364.171	1392.156	1393.379	1387.567	1454.355
2014/07/23	1365.92	1370.86	1337.70	1341.57	4085862.00	5580035072	1351.738	1359.761	1390.27	1391.563	1386.684	1452.443
2014/07/24	1340.64	1344.54	1311.14	1321.73	5225865.00	5974474752	1345.99	1355.629	1386.385	1389.227	1386.017	1450.173
2014/07/25	1322.93	1340.35	1322.58	1339.99	4416010.00	5114086400	1345.652	1353.559	1383.478	1386.985	1385.267	1448.138
2014/07/28	1344.95	1371.99	1344.95	1367.82	6701585.00	7386892800	1347.53	1352.662	1380.989	1385.286	1384.775	1446.563
2014/07/29	1373.67	1404.65	1368.87	1398.08	7811537.00	9291950080	1353.838	1354.869	1378.715	1384.884	1384.582	1444.915
2014/07/30	1396.55	1406.71	1392.58	1405.33	5672645.00	7287174144	1366.59	1359.164	1376.712	1384.646	1384.172	1443.465
2014/07/31	1405.31	1416.34	1398.48	1415.81	5122568.00	6397745664	1385.406	1365.698	1375.465	1386.288	1384.414	1441.702
2014/08/01	1407.42	1422.64	1390.72	1392.27	5193385.00	6367796224	1395.862	1370.757	1373.306	1386.67	1384.571	1439.475
2014/08/04	1392.99	1406.10	1388.28	1405.98	4985649.00	6337064448	1403.494	1375.512	1372.736	1387.363	1385.296	1437.627
2014/08/05	1406.62	1420.31	1395.43	1420.30	5696000.00	7663244288	1407.938	1380.888	1372.53	1388.4	1385.648	1435.8
2014/08/06	1414.72	1438.12	1410.50	1433.36	6506560.00	7507303424	1413.544	1390.067	1374.914	1390.202	1386.379	1434.311
2014/08/07	1437.31	1443.81	1421.93	1423.73	5728023.00	6954946560	1415.128	1400.267	1377.948	1391.013	1386.991	1432.626
