Date	Open	High	Low	Close	Volume	Vol2	MA1	MA2	MA3	MA4	MA5	MA6
2011/09/07	2245.94	2278.99	2220.32	2270.08	828851.00	684331776	2286.668	2299.772	2258.822	2315.787	2440.663	2571.7
2011/09/08	2281.65	2288.35	2261.63	2264.32	620342.00	466210560	2270.198	2295.534	2261.109	2307.735	2435.583	2566.88
2011/09/09	2274.68	2304.91	2242.56	2259.56	700489.00	524129248	2255.78	2287.849	2262.359	2299.513	2430.823	2562.433
2011/09/13	2229.34	2273.81	2224.06	2264.52	646363.00	433761696	2256.634	2283.05	2262.725	2290.36	2427.81	2557.756
2011/09/14	2275.45	2325.72	2268.57	2310.36	1228729.00	787382848	2273.768	2283.899	2265.463	2283.343	2425.295	2553.305
2011/09/15	2316.26	2381.57	2306.47	2368.58	1910163.00	1247478528	2293.468	2290.068	2271.423	2279.305	2424.183	2549.369
2011/09/16	2377.90	2397.34	2359.73	2376.00	910057.00	766697152	2315.804	2293.001	2279.292	2276.052	2422.371	2545.562
2011/09/19	2369.60	2407.20	2354.68	2381.31	1176797.00	851754240	2340.154	2297.967	2289.043	2275.476	2419.884	2542.1
2011/09/20	2372.04	2406.92	2350.21	2372.99	860775.00	563113856	2361.848	2309.241	2299.588	2277.588	2417.08	2539.05
2011/09/21	2376.14	2457.66	2371.87	2444.56	1496144.00	1252896896	2388.688	2331.228	2312.221	2283.011	2414.904	2536.421
2011/09/22	2423.85	2470.16	2390.99	2394.71	1518809.00	1193860864	2393.914	2343.691	2321.731	2287.111	2412.236	2533.251
2011/09/23	2384.55	2407.20	2325.33	2384.57	1426008.00	978912768	2395.628	2355.716	2325.625	2292.645	2408.754	2529.886
2011/09/26	2380.79	2412.38	2317.95	2327.57	1560735.00	1138374528	2384.88	2362.517	2325.183	2295.745	2404.465	2526.251
2011/09/27	2354.84	2389.96	2340.81	2370.70	1221828.00	943709696	2384.422	2373.135	2328.093	2299.528	2400.18	2522.99
2011/09/28	2384.48	2421.10	2354.88	2364.93	1173127.00	1094135168	2368.496	2378.592	2331.246	2303.173	2396.095	2519.053
2011/09/29	2356.89	2363.01	2310.00	2330.63	999191.00	837474560	2355.68	2374.797	2332.433	2305.881	2391.172	2515.115
2011/09/30	2328.69	2357.89	2306.79	2314.16	799460.00	645862720	2341.598	2368.613	2330.807	2309.066	2386.547	2511.229
2011/10/10	2318.71	2324.52	2288.20	2290.15	675199.00	525095104	2334.114	2359.497	2328.732	2312.528	2381.384	2506.692
2011/10/11	2343.48	2355.32	2195.80	2226.64	1415472.00	1380957056	2305.302	2344.862	2327.052	2314.679	2375.043	2501.882
2011/10/12	2214.48	2312.04	2195.00	2306.37	1416788.00	1102546176	2293.59	2331.043	2331.135	2318.495	2370.731	2497.614
2011/10/13	2289.61	2340.95	2280.22	2302.55	1529280.00	1126350336	2287.974	2321.827	2332.759	2321.763	2365.775	2493.351
2011/10/14	2296.81	2303.55	2258.88	2282.45	666116.00	557890624	2281.632	2311.615	2333.666	2320.955	2360.722	2489.355
2011/10/17	2283.18	2316.72	2275.84	2302.75	806824.00	652857088	2284.152	2309.133	2335.825	2319.833	2354.677	2485.008
2011/10/18	2290.63	2309.86	2225.88	2240.70	880026.00	785426368	2286.964	2296.133	2334.634	2317.439	2347.706	2479.917
2011/10/19	2248.27	2254.39	2194.56	2211.85	918560.00	925934720	2268.06	2280.825	2329.708	2314.439	2340.618	2474.939
2011/10/20	2211.97	2223.25	2160.34	2175.46	920733.00	773723520	2242.642	2265.308	2320.052	2310.058	2333.332	2469.68
2011/10/21	2180.34	2200.47	2152.29	2160.06	648449.00	568559360	2218.164	2249.898	2309.255	2303.837	2326.416	2464.796
2011/10/24	2165.13	2261.65	2152.13	2255.52	1360572.00	869062400	2208.718	2246.435	2302.966	2301.3	2321.017	2460.689
2011/10/25	2252.84	2304.50	2234.73	2287.94	1186400.00	886039680	2218.166	2252.565	2298.713	2302.223	2317.491	2457.401
2011/10/26	2279.04	2359.03	2267.21	2331.39	1416210.00	1121754880	2242.074	2255.067	2293.055	2305.779	2314.895	2454.205
2011/10/27	2324.92	2342.01	2287.09	2301.72	1163373.00	803405952	2267.326	2254.984	2288.406	2306.834	2311.311	2450.706
2011/10/28	2319.27	2353.38	2308.17	2344.88	1960750.00	1412250112	2304.29	2261.227	2286.421	2309.519	2308.627	2448.42
2011/10/31	2334.60	2363.89	2323.76	2351.28	1081906.00	811859392	2323.442	2266.08	2287.606	2312.577	2306.045	2446.176
2011/11/01	2329.54	2411.05	2319.16	2376.90	1295246.00	915649280	2341.234	2279.7	2287.917	2316.323	2303.341	2443.975
2011/11/02	2346.98	2465.23	2339.50	2462.91	1586325.00	1240226304	2367.538	2304.806	2292.815	2321.408	2302.375	2442.452
2011/11/03	2480.58	2504.36	2441.73	2448.05	1589612.00	1357331840	2396.804	2332.065	2298.687	2324.057	2301.681	2440.399
2011/11/04	2475.23	2506.34	2460.14	2481.28	1491785.00	1153341568	2424.084	2364.187	2307.042	2327.566	2301.809	2438.611
2011/11/07	2467.26	2503.18	2459.57	2471.32	697005.00	657528128	2448.092	2385.767	2316.101	2330.566	2303.021	2437.227
2011/11/08	2483.78	2508.47	2423.42	2426.47	786492.00	736454400	2458.006	2399.62	2326.093	2332.349	2304.969	2435.65
2011/11/09	2437.26	2465.42	2323.32	2408.70	3651627.00	2279104512	2447.164	2407.351	2331.209	2331.154	2307.082	2434.034
2011/11/10	2364.26	2421.06	2357.44	2383.06	2550400.00	1742412544	2434.166	2415.485	2335.234	2330.765	2308.938	2432.112
2011/11/11	2388.14	2407.07	2356.77	2372.17	1023348.00	716514496	2412.344	2418.214	2339.72	2330.352	2311.499	2429.965
2011/11/14	2397.73	2442.77	2397.73	2436.51	1067110.00	803795200	2405.382	2426.737	2346.408	2333.983	2314.864	2428.164
